"quantidade","valor_unitario","produto","uf"
"4","2.897029399871826","Banana","AC"
"5.242424011230469","2.8907017707824707","Banana","AC"
"6.484848499298096","2.884373188018799","Banana","AC"
"7.727272987365723","2.878044605255127","Banana","AC"
"8.969696998596191","2.871716022491455","Banana","AC"
"10.21212100982666","2.8653876781463623","Banana","AC"
"11.454545021057129","2.8590590953826904","Banana","AC"
"12.696969032287598","2.8527302742004395","Banana","AC"
"13.939393997192383","2.8464016914367676","Banana","AC"
"15.181818962097168","2.8400731086730957","Banana","AC"
"16.424243927001953","2.8337440490722656","Banana","AC"
"17.666667938232422","2.827415943145752","Banana","AC"
"18.90909194946289","2.82108736038208","Banana","AC"
"20.15151596069336","2.814758777618408","Banana","AC"
"21.393939971923828","2.8084309101104736","Banana","AC"
"22.636363983154297","2.80210280418396","Banana","AC"
"23.878787994384766","2.795774459838867","Banana","AC"
"25.121212005615234","2.78944730758667","Banana","AC"
"26.363636016845703","2.7831196784973145","Banana","AC"
"27.60605812072754","2.7767932415008545","Banana","AC"
"28.848482131958008","2.7704663276672363","Banana","AC"
"30.090906143188477","2.7641398906707764","Banana","AC"
"31.333330154418945","2.7578134536743164","Banana","AC"
"32.57575225830078","2.7514877319335938","Banana","AC"
"33.81817626953125","2.7451627254486084","Banana","AC"
"35.06060028076172","2.738837718963623","Banana","AC"
"36.30302810668945","2.732513427734375","Banana","AC"
"37.54545211791992","2.726189374923706","Banana","AC"
"38.78787612915039","2.7198662757873535","Banana","AC"
"40.030303955078125","2.713542938232422","Banana","AC"
"41.272727966308594","2.7072207927703857","Banana","AC"
"42.51515197753906","2.700899362564087","Banana","AC"
"43.7575798034668","2.694577932357788","Banana","AC"
"45.000003814697266","2.6882576942443848","Banana","AC"
"46.242431640625","2.6819376945495605","Banana","AC"
"47.48485565185547","2.6756186485290527","Banana","AC"
"48.72727966308594","2.6693005561828613","Banana","AC"
"49.96970748901367","2.66298246383667","Banana","AC"
"51.21213150024414","2.656665802001953","Banana","AC"
"52.454559326171875","2.6503493785858154","Banana","AC"
"53.696983337402344","2.6440343856811523","Banana","AC"
"54.93940734863281","2.6377201080322266","Banana","AC"
"56.18183517456055","2.631406307220459","Banana","AC"
"57.424259185791016","2.625093460083008","Banana","AC"
"58.66668701171875","2.6187822818756104","Banana","AC"
"59.90911102294922","2.612471580505371","Banana","AC"
"61.15153503417969","2.606161594390869","Banana","AC"
"62.39396286010742","2.5998525619506836","Banana","AC"
"63.63638687133789","2.5935449600219727","Banana","AC"
"64.87881469726562","2.587238073348999","Banana","AC"
"66.1212387084961","2.580932378768921","Banana","AC"
"67.36366271972656","2.5746281147003174","Banana","AC"
"68.60608673095703","2.5683248043060303","Banana","AC"
"69.84851837158203","2.5620226860046387","Banana","AC"
"71.0909423828125","2.5557212829589844","Banana","AC"
"72.33336639404297","2.5494210720062256","Banana","AC"
"73.57579040527344","2.5431227684020996","Banana","AC"
"74.8182144165039","2.53682541847229","Banana","AC"
"76.0606460571289","2.530529499053955","Banana","AC"
"77.30307006835938","2.5242342948913574","Banana","AC"
"78.54549407958984","2.5179409980773926","Banana","AC"
"79.78791809082031","2.5116491317749023","Banana","AC"
"81.03034210205078","2.5053582191467285","Banana","AC"
"82.27276611328125","2.4990687370300293","Banana","AC"
"83.51519775390625","2.4927806854248047","Banana","AC"
"84.75762176513672","2.486494541168213","Banana","AC"
"86.00004577636719","2.4802095890045166","Banana","AC"
"87.24246978759766","2.473926067352295","Banana","AC"
"88.48489379882812","2.467643976211548","Banana","AC"
"89.72732543945312","2.4613635540008545","Banana","AC"
"90.9697494506836","2.455085039138794","Banana","AC"
"92.21217346191406","2.448807716369629","Banana","AC"
"93.45459747314453","2.4425323009490967","Banana","AC"
"94.697021484375","2.436258316040039","Banana","AC"
"95.939453125","2.429986000061035","Banana","AC"
"97.18187713623047","2.423715353012085","Banana","AC"
"98.42430114746094","2.4174468517303467","Banana","AC"
"99.6667251586914","2.411179542541504","Banana","AC"
"100.90914916992188","2.404914379119873","Banana","AC"
"102.15158081054688","2.398651123046875","Banana","AC"
"103.39400482177734","2.3923890590667725","Banana","AC"
"104.63642883300781","2.386129379272461","Banana","AC"
"105.87885284423828","2.3798716068267822","Banana","AC"
"107.12127685546875","2.3736157417297363","Banana","AC"
"108.36370849609375","2.367361307144165","Banana","AC"
"109.60613250732422","2.3611092567443848","Banana","AC"
"110.84855651855469","2.3548591136932373","Banana","AC"
"112.09098052978516","2.3486106395721436","Banana","AC"
"113.33340454101562","2.34236478805542","Banana","AC"
"114.57583618164062","2.336120128631592","Banana","AC"
"115.8182601928711","2.329878330230713","Banana","AC"
"117.06068420410156","2.323638439178467","Banana","AC"
"118.30310821533203","2.3174004554748535","Banana","AC"
"119.5455322265625","2.3111648559570312","Banana","AC"
"120.7879638671875","2.304931163787842","Banana","AC"
"122.03038787841797","2.2986998558044434","Banana","AC"
"123.27281188964844","2.292470693588257","Banana","AC"
"124.5152359008789","2.286243438720703","Banana","AC"
"125.75765991210938","2.2800188064575195","Banana","AC"
"127.00009155273438","2.273796319961548","Banana","AC"
