"quantidade","valor_unitario","produto","uf"
"113.77784729003906","8.192353248596191","Polpa de frutas, diversos sabores, congelada","AC"
"115.24250030517578","8.179337501525879","Polpa de frutas, diversos sabores, congelada","AC"
"116.70714569091797","8.166329383850098","Polpa de frutas, diversos sabores, congelada","AC"
"118.17179107666016","8.15333080291748","Polpa de frutas, diversos sabores, congelada","AC"
"119.63644409179688","8.140341758728027","Polpa de frutas, diversos sabores, congelada","AC"
"121.10108947753906","8.127361297607422","Polpa de frutas, diversos sabores, congelada","AC"
"122.56573486328125","8.11439037322998","Polpa de frutas, diversos sabores, congelada","AC"
"124.03038787841797","8.101428985595703","Polpa de frutas, diversos sabores, congelada","AC"
"125.49503326416016","8.088475227355957","Polpa de frutas, diversos sabores, congelada","AC"
"126.95967864990234","8.075531005859375","Polpa de frutas, diversos sabores, congelada","AC"
"128.42433166503906","8.062597274780273","Polpa de frutas, diversos sabores, congelada","AC"
"129.88897705078125","8.04967212677002","Polpa de frutas, diversos sabores, congelada","AC"
"131.35362243652344","8.036758422851562","Polpa de frutas, diversos sabores, congelada","AC"
"132.81826782226562","8.02385139465332","Polpa de frutas, diversos sabores, congelada","AC"
"134.2829132080078","8.010955810546875","Polpa de frutas, diversos sabores, congelada","AC"
"135.74757385253906","7.998072147369385","Polpa de frutas, diversos sabores, congelada","AC"
"137.21221923828125","7.985196590423584","Polpa de frutas, diversos sabores, congelada","AC"
"138.67686462402344","7.972331523895264","Polpa de frutas, diversos sabores, congelada","AC"
"140.14151000976562","7.959476470947266","Polpa de frutas, diversos sabores, congelada","AC"
"141.6061553955078","7.946630954742432","Polpa de frutas, diversos sabores, congelada","AC"
"143.07080078125","7.9337968826293945","Polpa de frutas, diversos sabores, congelada","AC"
"144.53546142578125","7.92097282409668","Polpa de frutas, diversos sabores, congelada","AC"
"146.00010681152344","7.908158302307129","Polpa de frutas, diversos sabores, congelada","AC"
