Ano,UF,Município,Entidade Executora,Agricultura Familiar,Orgânico,Produto,Documento Despesa,Unidade Medida,Quantidade Comprada,Valor Unitário R$,Valor Total R$
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Cenoura,03787,QUILO,160,3.28,524.8
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Cereais de flocos de milho,0374203743,QUILO,900,1.42,1278
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Cereais de flocos de milho,03808,GRAMA,900,1.42,1278
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Colorau,0374203743,GRAMA,16,5.26,84.16
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Colorau,03808,GRAMA,16,5.26,84.16
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Colorau,000000014,QUILO,50,3,150
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Extrato de tomate,0374203743,GRAMA,100,3.21,321
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Extrato de tomate,03808,GRAMA,168,3.21,539.28
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Farinha de aveia,03808,GRAMA,113,4.97,561.61
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Farinha de aveia,0374203743,GRAMA,113,4.97,561.61
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Farinha de mandioca, crua",03808,GRAMA,500,4.67,2335
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Farinha de mandioca, crua",0374203743,QUILO,300,4.67,1401
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Farinha de milho amarela,000000014,GRAMA,1000,1.65,1650
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Feijão carioca,03808,QUILO,420,5.6,2352
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Feijão carioca,0374203743,QUILO,400,5.6,2240
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Feijão carioca,000000014,QUILO,850,6,5100
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Frango inteiro, resfriado/congelado",03787,QUILO,600,8,4800
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Frango inteiro, resfriado/congelado",03785,QUILO,740,8,5920
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Frango inteiro, resfriado/congelado",0374203743,QUILO,600,8,4800
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Frango inteiro, resfriado/congelado",03677,QUILO,600,8,4800
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Frango inteiro, resfriado/congelado",03855,QUILO,600,8,4800
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Frango inteiro, resfriado/congelado",00000016,QUILO,300,7,2100
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Leite de vaca integral, em pó",000000014,GRAMA,800,8,6400
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Leite de vaca integral, em pó",03808,GRAMA,800,9.03,7224
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,"Leite de vaca integral, em pó",0374203743,GRAMA,580,9.03,5237.4
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Leite pasteurizado,03677,LITRO,4535,3.22,14602.7
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Leite pasteurizado,03855,LITRO,4535,3.22,14602.7
 2017,AC,FEIJO,PREF MUN DE FEIJO,NÃO,NÃO,Leite pasteurizado,0374203743,LITRO,4535,3.22,14602.7
